Year;Ref;Goals;Home;Attack;Defense
2010;231;2;Home;Sao Paulo-SP;Guarani-SP
2010;231;1;Away;Guarani-SP;Sao Paulo-SP
2010;232;2;Home;Santos-SP;Corinthians-SP
2010;232;3;Away;Corinthians-SP;Santos-SP
2010;233;2;Home;Vasco-RJ;Botafogo-RJ
2010;233;2;Away;Botafogo-RJ;Vasco-RJ
2010;234;5;Home;Fluminense-RJ;Atletico-MG
2010;234;1;Away;Atletico-MG;Fluminense-RJ
2010;235;0;Home;Prudente-SP;Palmeiras-SP
2010;235;1;Away;Palmeiras-SP;Prudente-SP
2010;236;2;Home;Cruzeiro-MG;Ceara-CE
2010;236;0;Away;Ceara-CE;Cruzeiro-MG
2010;237;2;Home;Gremio-RS;Flamengo-RJ
2010;237;2;Away;Flamengo-RJ;Gremio-RS
2010;238;1;Home;Goias-GO;Atletico-GO
2010;238;3;Away;Atletico-GO;Goias-GO
2010;239;3;Home;Vitoria-BA;Avai-SC
2010;239;0;Away;Avai-SC;Vitoria-BA
2010;240;1;Home;Atletico-PR;Internacional-RS
2010;240;0;Away;Internacional-RS;Atletico-PR
2010;241;0;Home;Sao Paulo-SP;Goias-GO
2010;241;3;Away;Goias-GO;Sao Paulo-SP
2010;242;4;Home;Santos-SP;Cruzeiro-MG
2010;242;1;Away;Cruzeiro-MG;Santos-SP
2010;243;1;Home;Flamengo-RJ;Palmeiras-SP
2010;243;3;Away;Palmeiras-SP;Flamengo-RJ
2010;244;1;Home;Botafogo-RJ;Atletico-PR
2010;244;1;Away;Atletico-PR;Botafogo-RJ
2010;245;1;Home;Guarani-SP;Vasco-RJ
2010;245;0;Away;Vasco-RJ;Guarani-SP
2010;246;1;Home;Atletico-MG;Gremio-RS
2010;246;2;Away;Gremio-RS;Atletico-MG
2010;247;3;Home;Internacional-RS;Corinthians-SP
2010;247;2;Away;Corinthians-SP;Internacional-RS
2010;248;3;Home;Atletico-GO;Prudente-SP
2010;248;0;Away;Prudente-SP;Atletico-GO
2010;249;1;Home;Vitoria-BA;Fluminense-RJ
2010;249;2;Away;Fluminense-RJ;Vitoria-BA
2010;250;5;Home;Avai-SC;Ceara-CE
2010;250;0;Away;Ceara-CE;Avai-SC
2010;251;1;Home;Corinthians-SP;Botafogo-RJ
2010;251;1;Away;Botafogo-RJ;Corinthians-SP
2010;252;2;Home;Palmeiras-SP;Internacional-RS
2010;252;0;Away;Internacional-RS;Palmeiras-SP
2010;253;3;Home;Vasco-RJ;Santos-SP
2010;253;1;Away;Santos-SP;Vasco-RJ
2010;254;1;Home;Fluminense-RJ;Avai-SC
2010;254;0;Away;Avai-SC;Fluminense-RJ
2010;255;4;Home;Prudente-SP;Guarani-SP
2010;255;2;Away;Guarani-SP;Prudente-SP
2010;256;3;Home;Cruzeiro-MG;Atletico-GO
2010;256;0;Away;Atletico-GO;Cruzeiro-MG
2010;257;4;Home;Gremio-RS;Sao Paulo-SP
2010;257;2;Away;Sao Paulo-SP;Gremio-RS
2010;258;1;Home;Goias-GO;Flamengo-RJ
2010;258;1;Away;Flamengo-RJ;Goias-GO
2010;259;0;Home;Ceara-CE;Atletico-MG
2010;259;0;Away;Atletico-MG;Ceara-CE
2010;260;1;Home;Atletico-PR;Vitoria-BA
2010;260;0;Away;Vitoria-BA;Atletico-PR
2010;261;2;Home;Corinthians-SP;Ceara-CE
2010;261;2;Away;Ceara-CE;Corinthians-SP
2010;262;1;Home;Santos-SP;Palmeiras-SP
2010;262;1;Away;Palmeiras-SP;Santos-SP
2010;263;3;Home;Vasco-RJ;Goias-GO
2010;263;2;Away;Goias-GO;Vasco-RJ
2010;264;1;Home;Botafogo-RJ;Flamengo-RJ
2010;264;1;Away;Flamengo-RJ;Botafogo-RJ
2010;265;1;Home;Prudente-SP;Fluminense-RJ
2010;265;1;Away;Fluminense-RJ;Prudente-SP
2010;266;0;Home;Cruzeiro-MG;Atletico-PR
2010;266;0;Away;Atletico-PR;Cruzeiro-MG
2010;267;3;Home;Internacional-RS;Guarani-SP
2010;267;0;Away;Guarani-SP;Internacional-RS
2010;268;2;Home;Atletico-GO;Atletico-MG
2010;268;3;Away;Atletico-MG;Atletico-GO
2010;269;0;Home;Vitoria-BA;Gremio-RS
2010;269;3;Away;Gremio-RS;Vitoria-BA
2010;270;0;Home;Avai-SC;Sao Paulo-SP
2010;270;0;Away;Sao Paulo-SP;Avai-SC
2010;271;2;Home;Sao Paulo-SP;Vitoria-BA
2010;271;0;Away;Vitoria-BA;Sao Paulo-SP
2010;272;4;Home;Palmeiras-SP;Avai-SC
2010;272;1;Away;Avai-SC;Palmeiras-SP
2010;273;2;Home;Flamengo-RJ;Atletico-GO
2010;273;0;Away;Atletico-GO;Flamengo-RJ
2010;274;0;Home;Fluminense-RJ;Santos-SP
2010;274;3;Away;Santos-SP;Fluminense-RJ
2010;275;1;Home;Guarani-SP;Botafogo-RJ
2010;275;1;Away;Botafogo-RJ;Guarani-SP
2010;276;2;Home;Atletico-MG;Corinthians-SP
2010;276;1;Away;Corinthians-SP;Atletico-MG
2010;277;4;Home;Gremio-RS;Prudente-SP
2010;277;0;Away;Prudente-SP;Gremio-RS
2010;278;0;Home;Goias-GO;Cruzeiro-MG
2010;278;1;Away;Cruzeiro-MG;Goias-GO
2010;279;1;Home;Ceara-CE;Internacional-RS
2010;279;0;Away;Internacional-RS;Ceara-CE
2010;280;0;Home;Atletico-PR;Vasco-RJ
2010;280;0;Away;Vasco-RJ;Atletico-PR
2010;281;3;Home;Corinthians-SP;Atletico-GO
2010;281;4;Away;Atletico-GO;Corinthians-SP
2010;282;2;Home;Santos-SP;Atletico-PR
2010;282;0;Away;Atletico-PR;Santos-SP
2010;283;3;Home;Vasco-RJ;Gremio-RS
2010;283;3;Away;Gremio-RS;Vasco-RJ
2010;284;0;Home;Botafogo-RJ;Palmeiras-SP
2010;284;0;Away;Palmeiras-SP;Botafogo-RJ
2010;285;2;Home;Prudente-SP;Sao Paulo-SP
2010;285;3;Away;Sao Paulo-SP;Prudente-SP
2010;286;1;Home;Cruzeiro-MG;Fluminense-RJ
2010;286;0;Away;Fluminense-RJ;Cruzeiro-MG
2010;287;1;Home;Internacional-RS;Atletico-MG
2010;287;0;Away;Atletico-MG;Internacional-RS
2010;288;1;Home;Goias-GO;Vitoria-BA
2010;288;0;Away;Vitoria-BA;Goias-GO
2010;289;2;Home;Ceara-CE;Guarani-SP
2010;289;0;Away;Guarani-SP;Ceara-CE
2010;290;2;Home;Avai-SC;Flamengo-RJ
2010;290;2;Away;Flamengo-RJ;Avai-SC
2010;291;4;Home;Sao Paulo-SP;Santos-SP
2010;291;3;Away;Santos-SP;Sao Paulo-SP
2010;292;1;Home;Palmeiras-SP;Ceara-CE
2010;292;1;Away;Ceara-CE;Palmeiras-SP
2010;293;3;Home;Flamengo-RJ;Internacional-RS
2010;293;0;Away;Internacional-RS;Flamengo-RJ
2010;294;0;Home;Fluminense-RJ;Botafogo-RJ
2010;294;0;Away;Botafogo-RJ;Fluminense-RJ
2010;295;0;Home;Guarani-SP;Corinthians-SP
2010;295;0;Away;Corinthians-SP;Guarani-SP
2010;296;2;Home;Atletico-MG;Avai-SC
2010;296;0;Away;Avai-SC;Atletico-MG
2010;297;2;Home;Gremio-RS;Cruzeiro-MG
2010;297;1;Away;Cruzeiro-MG;Gremio-RS
2010;298;2;Home;Atletico-GO;Vasco-RJ
2010;298;0;Away;Vasco-RJ;Atletico-GO
2010;299;2;Home;Vitoria-BA;Prudente-SP
2010;299;0;Away;Prudente-SP;Vitoria-BA
2010;300;2;Home;Atletico-PR;Goias-GO
2010;300;1;Away;Goias-GO;Atletico-PR
2010;301;1;Home;Corinthians-SP;Palmeiras-SP
2010;301;0;Away;Palmeiras-SP;Corinthians-SP
2010;302;2;Home;Santos-SP;Prudente-SP
2010;302;3;Away;Prudente-SP;Santos-SP
2010;303;1;Home;Vasco-RJ;Flamengo-RJ
2010;303;1;Away;Flamengo-RJ;Vasco-RJ
2010;304;1;Home;Botafogo-RJ;Vitoria-BA
2010;304;0;Away;Vitoria-BA;Botafogo-RJ
2010;305;0;Home;Guarani-SP;Atletico-GO
2010;305;1;Away;Atletico-GO;Guarani-SP
2010;306;3;Home;Cruzeiro-MG;Atletico-MG
2010;306;4;Away;Atletico-MG;Cruzeiro-MG
2010;307;2;Home;Gremio-RS;Internacional-RS
2010;307;2;Away;Internacional-RS;Gremio-RS
2010;308;1;Home;Goias-GO;Avai-SC
2010;308;0;Away;Avai-SC;Goias-GO
2010;309;2;Home;Ceara-CE;Sao Paulo-SP
2010;309;0;Away;Sao Paulo-SP;Ceara-CE
2010;310;2;Home;Atletico-PR;Fluminense-RJ
2010;310;2;Away;Fluminense-RJ;Atletico-PR
2010;311;2;Home;Sao Paulo-SP;Atletico-PR
2010;311;1;Away;Atletico-PR;Sao Paulo-SP
2010;312;3;Home;Palmeiras-SP;Goias-GO
2010;312;2;Away;Goias-GO;Palmeiras-SP
2010;313;1;Home;Flamengo-RJ;Corinthians-SP
2010;313;1;Away;Corinthians-SP;Flamengo-RJ
2010;314;2;Home;Fluminense-RJ;Gremio-RS
2010;314;0;Away;Gremio-RS;Fluminense-RJ
2010;315;0;Home;Prudente-SP;Cruzeiro-MG
2010;315;2;Away;Cruzeiro-MG;Prudente-SP
2010;316;0;Home;Atletico-MG;Botafogo-RJ
2010;316;2;Away;Botafogo-RJ;Atletico-MG
2010;317;1;Home;Internacional-RS;Santos-SP
2010;317;1;Away;Santos-SP;Internacional-RS
2010;318;1;Home;Atletico-GO;Ceara-CE
2010;318;1;Away;Ceara-CE;Atletico-GO
2010;319;4;Home;Vitoria-BA;Vasco-RJ
2010;319;2;Away;Vasco-RJ;Vitoria-BA
2010;320;1;Home;Avai-SC;Guarani-SP
2010;320;0;Away;Guarani-SP;Avai-SC
2010;321;4;Home;Corinthians-SP;Avai-SC
2010;321;0;Away;Avai-SC;Corinthians-SP
2010;322;1;Home;Santos-SP;Vitoria-BA
2010;322;1;Away;Vitoria-BA;Santos-SP
2010;323;2;Home;Vasco-RJ;Prudente-SP
2010;323;1;Away;Prudente-SP;Vasco-RJ
2010;324;3;Home;Botafogo-RJ;Atletico-GO
2010;324;2;Away;Atletico-GO;Botafogo-RJ
2010;325;0;Home;Guarani-SP;Atletico-MG
2010;325;0;Away;Atletico-MG;Guarani-SP
2010;326;0;Home;Cruzeiro-MG;Sao Paulo-SP
2010;326;2;Away;Sao Paulo-SP;Cruzeiro-MG
2010;327;0;Home;Internacional-RS;Fluminense-RJ
2010;327;0;Away;Fluminense-RJ;Internacional-RS
2010;328;0;Home;Goias-GO;Gremio-RS
2010;328;2;Away;Gremio-RS;Goias-GO
2010;329;2;Home;Ceara-CE;Flamengo-RJ
2010;329;2;Away;Flamengo-RJ;Ceara-CE
2010;330;1;Home;Atletico-PR;Palmeiras-SP
2010;330;0;Away;Palmeiras-SP;Atletico-PR
2010;331;0;Home;Sao Paulo-SP;Corinthians-SP
2010;331;2;Away;Corinthians-SP;Sao Paulo-SP
2010;332;1;Home;Palmeiras-SP;Guarani-SP
2010;332;0;Away;Guarani-SP;Palmeiras-SP
2010;333;0;Home;Flamengo-RJ;Atletico-PR
2010;333;1;Away;Atletico-PR;Flamengo-RJ
2010;334;1;Home;Fluminense-RJ;Vasco-RJ
2010;334;0;Away;Vasco-RJ;Fluminense-RJ
2010;335;4;Home;Prudente-SP;Goias-GO
2010;335;1;Away;Goias-GO;Prudente-SP
2010;336;2;Home;Atletico-MG;Santos-SP
2010;336;2;Away;Santos-SP;Atletico-MG
2010;337;5;Home;Gremio-RS;Ceara-CE
2010;337;1;Away;Ceara-CE;Gremio-RS
2010;338;2;Home;Atletico-GO;Internacional-RS
2010;338;2;Away;Internacional-RS;Atletico-GO
2010;339;0;Home;Vitoria-BA;Cruzeiro-MG
2010;339;1;Away;Cruzeiro-MG;Vitoria-BA
2010;340;0;Home;Avai-SC;Botafogo-RJ
2010;340;0;Away;Botafogo-RJ;Avai-SC
2010;341;1;Home;Corinthians-SP;Cruzeiro-MG
2010;341;0;Away;Cruzeiro-MG;Corinthians-SP
2010;342;0;Home;Santos-SP;Gremio-RS
2010;342;0;Away;Gremio-RS;Santos-SP
2010;343;1;Home;Vasco-RJ;Sao Paulo-SP
2010;343;1;Away;Sao Paulo-SP;Vasco-RJ
2010;344;1;Home;Fluminense-RJ;Goias-GO
2010;344;1;Away;Goias-GO;Fluminense-RJ
2010;345;1;Home;Guarani-SP;Vitoria-BA
2010;345;1;Away;Vitoria-BA;Guarani-SP
2010;346;4;Home;Atletico-MG;Flamengo-RJ
2010;346;1;Away;Flamengo-RJ;Atletico-MG
2010;347;2;Home;Internacional-RS;Avai-SC
2010;347;3;Away;Avai-SC;Internacional-RS
2010;348;3;Home;Atletico-GO;Palmeiras-SP
2010;348;0;Away;Palmeiras-SP;Atletico-GO
2010;349;2;Home;Ceara-CE;Botafogo-RJ
2010;349;2;Away;Botafogo-RJ;Ceara-CE
2010;350;2;Home;Atletico-PR;Prudente-SP
2010;350;1;Away;Prudente-SP;Atletico-PR
2010;351;1;Home;Sao Paulo-SP;Fluminense-RJ
2010;351;4;Away;Fluminense-RJ;Sao Paulo-SP
2010;352;0;Home;Palmeiras-SP;Atletico-MG
2010;352;2;Away;Atletico-MG;Palmeiras-SP
2010;353;2;Home;Flamengo-RJ;Guarani-SP
2010;353;1;Away;Guarani-SP;Flamengo-RJ
2010;354;1;Home;Botafogo-RJ;Internacional-RS
2010;354;2;Away;Internacional-RS;Botafogo-RJ
2010;355;1;Home;Prudente-SP;Ceara-CE
2010;355;1;Away;Ceara-CE;Prudente-SP
2010;356;3;Home;Cruzeiro-MG;Vasco-RJ
2010;356;1;Away;Vasco-RJ;Cruzeiro-MG
2010;357;3;Home;Gremio-RS;Atletico-PR
2010;357;1;Away;Atletico-PR;Gremio-RS
2010;358;1;Home;Goias-GO;Santos-SP
2010;358;4;Away;Santos-SP;Goias-GO
2010;359;1;Home;Vitoria-BA;Corinthians-SP
2010;359;1;Away;Corinthians-SP;Vitoria-BA
2010;360;3;Home;Avai-SC;Atletico-GO
2010;360;0;Away;Atletico-GO;Avai-SC
2010;361;2;Home;Corinthians-SP;Vasco-RJ
2010;361;0;Away;Vasco-RJ;Corinthians-SP
2010;362;1;Home;Palmeiras-SP;Fluminense-RJ
2010;362;2;Away;Fluminense-RJ;Palmeiras-SP
2010;363;1;Home;Flamengo-RJ;Cruzeiro-MG
2010;363;2;Away;Cruzeiro-MG;Flamengo-RJ
2010;364;3;Home;Botafogo-RJ;Prudente-SP
2010;364;1;Away;Prudente-SP;Botafogo-RJ
2010;365;0;Home;Guarani-SP;Gremio-RS
2010;365;3;Away;Gremio-RS;Guarani-SP
2010;366;3;Home;Atletico-MG;Goias-GO
2010;366;1;Away;Goias-GO;Atletico-MG
2010;367;1;Home;Internacional-RS;Vitoria-BA
2010;367;1;Away;Vitoria-BA;Internacional-RS
2010;368;1;Home;Atletico-GO;Sao Paulo-SP
2010;368;1;Away;Sao Paulo-SP;Atletico-GO
2010;369;1;Home;Ceara-CE;Atletico-PR
2010;369;1;Away;Atletico-PR;Ceara-CE
2010;370;3;Home;Avai-SC;Santos-SP
2010;370;2;Away;Santos-SP;Avai-SC
2010;371;4;Home;Sao Paulo-SP;Atletico-MG
2010;371;0;Away;Atletico-MG;Sao Paulo-SP
2010;372;0;Home;Santos-SP;Flamengo-RJ
2010;372;0;Away;Flamengo-RJ;Santos-SP
2010;373;2;Home;Vasco-RJ;Ceara-CE
2010;373;0;Away;Ceara-CE;Vasco-RJ
2010;374;1;Home;Fluminense-RJ;Guarani-SP
2010;374;0;Away;Guarani-SP;Fluminense-RJ
2010;375;0;Home;Prudente-SP;Internacional-RS
2010;375;3;Away;Internacional-RS;Prudente-SP
2010;376;2;Home;Cruzeiro-MG;Palmeiras-SP
2010;376;1;Away;Palmeiras-SP;Cruzeiro-MG
2010;377;3;Home;Gremio-RS;Botafogo-RJ
2010;377;0;Away;Botafogo-RJ;Gremio-RS
2010;378;1;Home;Goias-GO;Corinthians-SP
2010;378;1;Away;Corinthians-SP;Goias-GO
2010;379;0;Home;Vitoria-BA;Atletico-GO
2010;379;0;Away;Atletico-GO;Vitoria-BA
2010;380;1;Home;Atletico-PR;Avai-SC
2010;380;0;Away;Avai-SC;Atletico-PR
2011;1;4;Home;Flamengo-RJ;Avai-SC
2011;1;0;Away;Avai-SC;Flamengo-RJ
2011;2;3;Home;Atletico-MG;Atletico-PR
2011;2;0;Away;Atletico-PR;Atletico-MG
2011;3;1;Home;Ceara-CE;Vasco-RJ
2011;3;3;Away;Vasco-RJ;Ceara-CE
2011;4;1;Home;Santos-SP;Internacional-RS
2011;4;1;Away;Internacional-RS;Santos-SP
2011;5;0;Home;Coritiba-PR;Atletico-GO
2011;5;1;Away;Atletico-GO;Coritiba-PR
2011;6;1;Home;Palmeiras-SP;Botafogo-RJ
2011;6;0;Away;Botafogo-RJ;Palmeiras-SP
2011;7;1;Home;Figueirense-SC;Cruzeiro-MG
2011;7;0;Away;Cruzeiro-MG;Figueirense-SC
2011;8;1;Home;Gremio-RS;Corinthians-SP
2011;8;2;Away;Corinthians-SP;Gremio-RS
2011;9;2;Home;America-MG;Bahia-BA
2011;9;1;Away;Bahia-BA;America-MG
2011;10;0;Home;Fluminense-RJ;Sao Paulo-SP
2011;10;2;Away;Sao Paulo-SP;Fluminense-RJ
2011;11;1;Home;Avai-SC;Atletico-MG
2011;11;3;Away;Atletico-MG;Avai-SC
2011;12;0;Home;Internacional-RS;Ceara-CE
2011;12;1;Away;Ceara-CE;Internacional-RS
2011;13;1;Home;Botafogo-RJ;Santos-SP
2011;13;0;Away;Santos-SP;Botafogo-RJ
2011;14;1;Home;Sao Paulo-SP;Figueirense-SC
2011;14;0;Away;Figueirense-SC;Sao Paulo-SP
2011;15;1;Home;Cruzeiro-MG;Palmeiras-SP
2011;15;1;Away;Palmeiras-SP;Cruzeiro-MG
2011;16;3;Home;Bahia-BA;Flamengo-RJ
2011;16;3;Away;Flamengo-RJ;Bahia-BA
2011;17;2;Home;Corinthians-SP;Coritiba-PR
2011;17;1;Away;Coritiba-PR;Corinthians-SP
2011;18;0;Home;Atletico-PR;Gremio-RS
2011;18;1;Away;Gremio-RS;Atletico-PR
2011;19;0;Home;Atletico-GO;Fluminense-RJ
2011;19;1;Away;Fluminense-RJ;Atletico-GO
2011;20;3;Home;Vasco-RJ;America-MG
2011;20;0;Away;America-MG;Vasco-RJ
2011;21;2;Home;Fluminense-RJ;Cruzeiro-MG
2011;21;1;Away;Cruzeiro-MG;Fluminense-RJ
2011;22;2;Home;Ceara-CE;Botafogo-RJ
2011;22;2;Away;Botafogo-RJ;Ceara-CE
2011;23;1;Home;Palmeiras-SP;Atletico-PR
2011;23;0;Away;Atletico-PR;Palmeiras-SP
2011;24;2;Home;Figueirense-SC;Atletico-GO
2011;24;0;Away;Atletico-GO;Figueirense-SC
2011;25;2;Home;Gremio-RS;Bahia-BA
2011;25;0;Away;Bahia-BA;Gremio-RS
2011;26;1;Home;Flamengo-RJ;Corinthians-SP
2011;26;1;Away;Corinthians-SP;Flamengo-RJ
2011;27;5;Home;Coritiba-PR;Vasco-RJ
2011;27;1;Away;Vasco-RJ;Coritiba-PR
2011;28;3;Home;Santos-SP;Avai-SC
2011;28;1;Away;Avai-SC;Santos-SP
2011;29;2;Home;America-MG;Internacional-RS
2011;29;4;Away;Internacional-RS;America-MG
2011;30;0;Home;Atletico-MG;Sao Paulo-SP
2011;30;1;Away;Sao Paulo-SP;Atletico-MG
2011;31;2;Home;Avai-SC;America-MG
2011;31;2;Away;America-MG;Avai-SC
2011;32;1;Home;Cruzeiro-MG;Santos-SP
2011;32;1;Away;Santos-SP;Cruzeiro-MG
2011;33;3;Home;Sao Paulo-SP;Gremio-RS
2011;33;1;Away;Gremio-RS;Sao Paulo-SP
2011;34;1;Home;Vasco-RJ;Figueirense-SC
2011;34;1;Away;Figueirense-SC;Vasco-RJ
2011;35;2;Home;Internacional-RS;Palmeiras-SP
2011;35;2;Away;Palmeiras-SP;Internacional-RS
2011;36;1;Home;Bahia-BA;Atletico-MG
2011;36;1;Away;Atletico-MG;Bahia-BA
2011;37;4;Home;Atletico-GO;Ceara-CE
2011;37;1;Away;Ceara-CE;Atletico-GO
2011;38;2;Home;Corinthians-SP;Fluminense-RJ
2011;38;0;Away;Fluminense-RJ;Corinthians-SP
2011;39;1;Home;Atletico-PR;Flamengo-RJ
2011;39;1;Away;Flamengo-RJ;Atletico-PR
2011;40;3;Home;Botafogo-RJ;Coritiba-PR
2011;40;1;Away;Coritiba-PR;Botafogo-RJ
2011;41;1;Home;America-MG;Cruzeiro-MG
2011;41;1;Away;Cruzeiro-MG;America-MG
2011;42;0;Home;Fluminense-RJ;Bahia-BA
2011;42;1;Away;Bahia-BA;Fluminense-RJ
2011;43;2;Home;Figueirense-SC;Atletico-PR
2011;43;0;Away;Atletico-PR;Figueirense-SC
2011;44;1;Home;Gremio-RS;Vasco-RJ
2011;44;1;Away;Vasco-RJ;Gremio-RS
2011;45;5;Home;Palmeiras-SP;Avai-SC
2011;45;0;Away;Avai-SC;Palmeiras-SP
2011;46;0;Home;Ceara-CE;Sao Paulo-SP
2011;46;2;Away;Sao Paulo-SP;Ceara-CE
2011;47;0;Home;Flamengo-RJ;Botafogo-RJ
2011;47;0;Away;Botafogo-RJ;Flamengo-RJ
2011;48;2;Home;Atletico-MG;Atletico-GO
2011;48;2;Away;Atletico-GO;Atletico-MG
2011;49;1;Home;Coritiba-PR;Internacional-RS
2011;49;1;Away;Internacional-RS;Coritiba-PR
2011;50;0;Home;Santos-SP;Corinthians-SP
2011;50;0;Away;Corinthians-SP;Santos-SP
2011;51;0;Home;Atletico-PR;Bahia-BA
2011;51;2;Away;Bahia-BA;Atletico-PR
2011;52;4;Home;Flamengo-RJ;Atletico-MG
2011;52;1;Away;Atletico-MG;Flamengo-RJ
2011;53;2;Home;Cruzeiro-MG;Coritiba-PR
2011;53;1;Away;Coritiba-PR;Cruzeiro-MG
2011;54;2;Home;Ceara-CE;Palmeiras-SP
2011;54;0;Away;Palmeiras-SP;Ceara-CE
2011;55;2;Home;Botafogo-RJ;Gremio-RS
2011;55;1;Away;Gremio-RS;Botafogo-RJ
2011;56;5;Home;Corinthians-SP;Sao Paulo-SP
2011;56;0;Away;Sao Paulo-SP;Corinthians-SP
2011;57;0;Home;Avai-SC;Fluminense-RJ
2011;57;1;Away;Fluminense-RJ;Avai-SC
2011;58;0;Home;Atletico-GO;Vasco-RJ
2011;58;1;Away;Vasco-RJ;Atletico-GO
2011;59;4;Home;Internacional-RS;Figueirense-SC
2011;59;1;Away;Figueirense-SC;Internacional-RS
2011;60;1;Home;Santos-SP;America-MG
2011;60;0;Away;America-MG;Santos-SP
2011;61;2;Home;Gremio-RS;Avai-SC
2011;61;2;Away;Avai-SC;Gremio-RS
2011;62;0;Home;Vasco-RJ;Cruzeiro-MG
2011;62;3;Away;Cruzeiro-MG;Vasco-RJ
2011;63;2;Home;America-MG;Flamengo-RJ
2011;63;3;Away;Flamengo-RJ;America-MG
2011;64;2;Home;Figueirense-SC;Santos-SP
2011;64;1;Away;Santos-SP;Figueirense-SC
2011;65;0;Home;Sao Paulo-SP;Botafogo-RJ
2011;65;2;Away;Botafogo-RJ;Sao Paulo-SP
2011;66;0;Home;Bahia-BA;Corinthians-SP
2011;66;1;Away;Corinthians-SP;Bahia-BA
2011;67;2;Home;Palmeiras-SP;Atletico-GO
2011;67;0;Away;Atletico-GO;Palmeiras-SP
2011;68;3;Home;Coritiba-PR;Ceara-CE
2011;68;1;Away;Ceara-CE;Coritiba-PR
2011;69;3;Home;Fluminense-RJ;Atletico-PR
2011;69;1;Away;Atletico-PR;Fluminense-RJ
2011;70;0;Home;Atletico-MG;Internacional-RS
2011;70;4;Away;Internacional-RS;Atletico-MG
2011;71;1;Home;Internacional-RS;Atletico-PR
2011;71;0;Away;Atletico-PR;Internacional-RS
2011;72;2;Home;Avai-SC;Bahia-BA
2011;72;2;Away;Bahia-BA;Avai-SC
2011;73;2;Home;Cruzeiro-MG;Gremio-RS
2011;73;0;Away;Gremio-RS;Cruzeiro-MG
2011;74;2;Home;Corinthians-SP;Vasco-RJ
2011;74;1;Away;Vasco-RJ;Corinthians-SP
2011;75;1;Home;Flamengo-RJ;Sao Paulo-SP
2011;75;0;Away;Sao Paulo-SP;Flamengo-RJ
2011;76;3;Home;Ceara-CE;Atletico-MG
2011;76;0;Away;Atletico-MG;Ceara-CE
2011;77;3;Home;Coritiba-PR;Figueirense-SC
2011;77;0;Away;Figueirense-SC;Coritiba-PR
2011;78;1;Home;Botafogo-RJ;Atletico-GO
2011;78;1;Away;Atletico-GO;Botafogo-RJ
2011;79;1;Home;America-MG;Palmeiras-SP
2011;79;1;Away;Palmeiras-SP;America-MG
2011;80;2;Home;Santos-SP;Fluminense-RJ
2011;80;1;Away;Fluminense-RJ;Santos-SP
2011;81;2;Home;Vasco-RJ;Internacional-RS
2011;81;0;Away;Internacional-RS;Vasco-RJ
2011;82;2;Home;Sao Paulo-SP;Cruzeiro-MG
2011;82;1;Away;Cruzeiro-MG;Sao Paulo-SP
2011;83;0;Home;Atletico-PR;Avai-SC
2011;83;0;Away;Avai-SC;Atletico-PR
2011;84;2;Home;Gremio-RS;Coritiba-PR
2011;84;0;Away;Coritiba-PR;Gremio-RS
2011;85;0;Home;Atletico-GO;Corinthians-SP
2011;85;1;Away;Corinthians-SP;Atletico-GO
2011;86;0;Home;Fluminense-RJ;Flamengo-RJ
2011;86;1;Away;Flamengo-RJ;Fluminense-RJ
2011;87;1;Home;Bahia-BA;Botafogo-RJ
2011;87;1;Away;Botafogo-RJ;Bahia-BA
2011;88;3;Home;Palmeiras-SP;Santos-SP
2011;88;0;Away;Santos-SP;Palmeiras-SP
2011;89;2;Home;Atletico-MG;America-MG
2011;89;0;Away;America-MG;Atletico-MG
2011;90;1;Home;Figueirense-SC;Ceara-CE
2011;90;1;Away;Ceara-CE;Figueirense-SC
2011;91;3;Home;Coritiba-PR;Fluminense-RJ
2011;91;1;Away;Fluminense-RJ;Coritiba-PR
2011;92;0;Home;Atletico-GO;Avai-SC
2011;92;1;Away;Avai-SC;Atletico-GO
2011;93;2;Home;Vasco-RJ;Atletico-PR
2011;93;1;Away;Atletico-PR;Vasco-RJ
2011;94;2;Home;Santos-SP;Atletico-MG
2011;94;1;Away;Atletico-MG;Santos-SP
2011;95;4;Home;Ceara-CE;America-MG
2011;95;0;Away;America-MG;Ceara-CE
2011;96;2;Home;Cruzeiro-MG;Bahia-BA
2011;96;1;Away;Bahia-BA;Cruzeiro-MG
2011;97;0;Home;Internacional-RS;Sao Paulo-SP
2011;97;3;Away;Sao Paulo-SP;Internacional-RS
2011;98;0;Home;Figueirense-SC;Gremio-RS
2011;98;0;Away;Gremio-RS;Figueirense-SC
2011;99;0;Home;Botafogo-RJ;Corinthians-SP
2011;99;2;Away;Corinthians-SP;Botafogo-RJ
2011;100;0;Home;Palmeiras-SP;Flamengo-RJ
2011;100;0;Away;Flamengo-RJ;Palmeiras-SP
2011;101;1;Home;Avai-SC;Internacional-RS
2011;101;3;Away;Internacional-RS;Avai-SC
2011;102;2;Home;Atletico-PR;Botafogo-RJ
2011;102;1;Away;Botafogo-RJ;Atletico-PR
2011;103;2;Home;Sao Paulo-SP;Atletico-GO
2011;103;2;Away;Atletico-GO;Sao Paulo-SP
2011;104;0;Home;America-MG;Figueirense-SC
2011;104;0;Away;Figueirense-SC;America-MG
2011;105;1;Home;Flamengo-RJ;Ceara-CE
2011;105;1;Away;Ceara-CE;Flamengo-RJ
2011;106;1;Home;Atletico-MG;Vasco-RJ
